Tweet,Date,Time,User Name,Twitter Handle,Location,Followers Count,Following Count,Profile URL,Profile Image URL,Profile Banner URL,Account Creation Date,Retweet Count,Favorite Count,Reply Count,Hashtags,User Mentions,Media URLs,Tweet URL,Coordinates,Language,Source,Is Retweet,Is Quote Status,Quoted Status,In Reply To User,Place,Entities,Is Verified User,Is Retweeted,Is Favorited
RT @Kevin87128953: @Nedbank  app and site is down .. cannot login,2023-05-20,03:03:50,muriukimaggy,muriukimagyy,,27,16,,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,,2023-04-17,6,0,0,[],"['Kevin87128953', 'Nedbank']",[],https://twitter.com/muriukimagyy/status/1659756791691968512,,en,Twitter Web App,True,False,,,,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'Kevin87128953', 'name': 'Kevin', 'id': 1145677320298082304, 'id_str': '1145677320298082304', 'indices': [3, 17]}, {'screen_name': 'Nedbank', 'name': 'Nedbank', 'id': 349804439, 'id_str': '349804439', 'indices': [19, 27]}], 'urls': []}",False,False,False
RT @PamLibraswim: @Nedbank is the Nedbank app down? Can't access it on my phone,2023-05-20,03:03:48,muriukimaggy,muriukimagyy,,27,16,,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,,2023-04-17,5,0,0,[],"['PamLibraswim', 'Nedbank']",[],https://twitter.com/muriukimagyy/status/1659756782057603073,,en,Twitter Web App,True,False,,,,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'PamLibraswim', 'name': 'Pam Reynecke', 'id': 547820950, 'id_str': '547820950', 'indices': [3, 16]}, {'screen_name': 'Nedbank', 'name': 'Nedbank', 'id': 349804439, 'id_str': '349804439', 'indices': [18, 26]}], 'urls': []}",False,False,False
"RT @justingov_: @Nedbank the app is not working again!!!! When logging in it says “something went wrong”
Your app has more down time than u…",2023-05-20,03:03:46,muriukimaggy,muriukimagyy,,27,16,,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,,2023-04-17,7,0,0,[],"['justingov_', 'Nedbank']",[],https://twitter.com/muriukimagyy/status/1659756774428143617,,en,Twitter Web App,True,False,,,,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'justingov_', 'name': 'Justin Govender', 'id': 54612105, 'id_str': '54612105', 'indices': [3, 14]}, {'screen_name': 'Nedbank', 'name': 'Nedbank', 'id': 349804439, 'id_str': '349804439', 'indices': [16, 24]}], 'urls': []}",False,False,False
RT @misterh00ster: @Nedbank Service is back on the app. This is still concerning that everything can be shut down for 3+ hours,2023-05-20,03:03:45,muriukimaggy,muriukimagyy,,27,16,,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,,2023-04-17,9,0,0,[],"['misterh00ster', 'Nedbank']",[],https://twitter.com/muriukimagyy/status/1659756770946953216,,en,Twitter Web App,True,False,,,,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'misterh00ster', 'name': 'misterh00ster', 'id': 1325312746343247872, 'id_str': '1325312746343247872', 'indices': [3, 17]}, {'screen_name': 'Nedbank', 'name': 'Nedbank', 'id': 349804439, 'id_str': '349804439', 'indices': [19, 27]}], 'urls': []}",False,False,False
RT @Thulani_King05: @Sindile_N I will when I come down for the Nedbank cup final,2023-05-20,03:03:28,muriukimaggy,muriukimagyy,,27,16,,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,,2023-04-17,2,0,0,[],"['Thulani_King05', 'Sindile_N']",[],https://twitter.com/muriukimagyy/status/1659756701107585024,,en,Twitter Web App,True,False,,,,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'Thulani_King05', 'name': '👑 دونجيو', 'id': 1615244162994929665, 'id_str': '1615244162994929665', 'indices': [3, 18]}, {'screen_name': 'Sindile_N', 'name': 'Sindile', 'id': 2854695627, 'id_str': '2854695627', 'indices': [20, 30]}], 'urls': []}",False,False,False
RT @Sir_elleassgeh: @orlandopirates @SekhukhuneFc So it goes down to the last match! I pray we win nedbank cup and qualify for champions le…,2023-05-20,03:03:22,muriukimaggy,muriukimagyy,,27,16,,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,,2023-04-17,1,0,0,[],"['Sir_elleassgeh', 'orlandopirates', 'SekhukhuneFc']",[],https://twitter.com/muriukimagyy/status/1659756673307738112,,en,Twitter Web App,True,False,,,,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'Sir_elleassgeh', 'name': 'ntwana ya nextdoor', 'id': 789413268754268161, 'id_str': '789413268754268161', 'indices': [3, 18]}, {'screen_name': 'orlandopirates', 'name': 'Orlando Pirates', 'id': 62553744, 'id_str': '62553744', 'indices': [20, 35]}, {'screen_name': 'SekhukhuneFc', 'name': 'Sekhukhune United F.C.', 'id': 1302974853985820678, 'id_str': '1302974853985820678', 'indices': [36, 49]}], 'urls': []}",False,False,False
"RT @Sir_elleassgeh: @_capt_tibi @orlandopirates @SekhukhuneFc I know, that's why i said so it goes down to the last game of the season for…",2023-05-20,03:03:21,muriukimaggy,muriukimagyy,,27,16,,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,,2023-04-17,2,0,0,[],"['Sir_elleassgeh', '_capt_tibi', 'orlandopirates', 'SekhukhuneFc']",[],https://twitter.com/muriukimagyy/status/1659756669738401793,,en,Twitter Web App,True,False,,,,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'Sir_elleassgeh', 'name': 'ntwana ya nextdoor', 'id': 789413268754268161, 'id_str': '789413268754268161', 'indices': [3, 18]}, {'screen_name': '_capt_tibi', 'name': 'Mosotho wa Gauteng 🇿🇦🇱🇸🔥🙌🏿', 'id': 977508843289706496, 'id_str': '977508843289706496', 'indices': [20, 31]}, {'screen_name': 'orlandopirates', 'name': 'Orlando Pirates', 'id': 62553744, 'id_str': '62553744', 'indices': [32, 47]}, {'screen_name': 'SekhukhuneFc', 'name': 'Sekhukhune United F.C.', 'id': 1302974853985820678, 'id_str': '1302974853985820678', 'indices': [48, 61]}], 'urls': []}",False,False,False
RT @Tebogo09488449: Everything is now down to the wire the Nedbank cup as well as the second spot. Love it.,2023-05-20,03:03:18,muriukimaggy,muriukimagyy,,27,16,,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,,2023-04-17,1,0,0,[],['Tebogo09488449'],[],https://twitter.com/muriukimagyy/status/1659756655595192322,,en,Twitter Web App,True,False,,,,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'Tebogo09488449', 'name': 'Tebogo', 'id': 840679454036893696, 'id_str': '840679454036893696', 'indices': [3, 18]}], 'urls': []}",False,False,False
"RT @ThabisoMishack: Identity
Down to the wire
CAFCL
Nedbank
CAFCC https://t.co/bm5dEl6eiU",2023-05-20,03:03:15,muriukimaggy,muriukimagyy,,27,16,,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,,2023-04-17,7,0,0,[],['ThabisoMishack'],['http://pbs.twimg.com/media/FwEVQKTWAAEQPfH.jpg'],https://twitter.com/muriukimagyy/status/1659756645105168386,,en,Twitter Web App,True,False,,,,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'ThabisoMishack', 'name': 'Online Sporting Director', 'id': 202550168, 'id_str': '202550168', 'indices': [3, 18]}], 'urls': [], 'media': [{'id': 1657629505236631553, 'id_str': '1657629505236631553', 'indices': [66, 89], 'media_url': 'http://pbs.twimg.com/media/FwEVQKTWAAEQPfH.jpg', 'media_url_https': 'https://pbs.twimg.com/media/FwEVQKTWAAEQPfH.jpg', 'url': 'https://t.co/bm5dEl6eiU', 'display_url': 'pic.twitter.com/bm5dEl6eiU', 'expanded_url': 'https://twitter.com/ThabisoMishack/status/1657629510169157632/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 465, 'h': 490, 'resize': 'fit'}, 'medium': {'w': 465, 'h': 490, 'resize': 'fit'}, 'large': {'w': 465, 'h': 490, 'resize': 'fit'}}, 'source_status_id': 1657629510169157632, 'source_status_id_str': '1657629510169157632', 'source_user_id': 202550168, 'source_user_id_str': '202550168'}]}",False,False,False
RT @MissKreNative: @Nedbank You closed down my account for not being active since February. Not small business friendly @ all.,2023-05-20,03:03:07,muriukimaggy,muriukimagyy,,27,16,,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,,2023-04-17,1,0,0,[],"['MissKreNative', 'Nedbank']",[],https://twitter.com/muriukimagyy/status/1659756612607770625,,en,Twitter Web App,True,False,,,,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'MissKreNative', 'name': 'Nosipho Radebe', 'id': 187075878, 'id_str': '187075878', 'indices': [3, 17]}, {'screen_name': 'Nedbank', 'name': 'Nedbank', 'id': 349804439, 'id_str': '349804439', 'indices': [19, 27]}], 'urls': []}",False,False,False
RT @ZukzFranco: @OfficialPSL you must charge Rulani for undermining your trophy sponsors. According to him the MTN8 &amp; Nedbank Cups are not…,2023-05-20,03:03:07,muriukimaggy,muriukimagyy,,27,16,,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,,2023-04-17,2,0,0,[],"['ZukzFranco', 'OfficialPSL']",[],https://twitter.com/muriukimagyy/status/1659756609285812227,,en,Twitter Web App,True,False,,,,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'ZukzFranco', 'name': '🅵🆁🅰🅽🅲🅾', 'id': 1420248766423126017, 'id_str': '1420248766423126017', 'indices': [3, 14]}, {'screen_name': 'OfficialPSL', 'name': 'Official PSL', 'id': 368324788, 'id_str': '368324788', 'indices': [16, 28]}], 'urls': []}",False,False,False
"RT @MissKreNative: @Nedbank Its okay, we've moved on from this. Just letting other entrepreneurs know that while we try to grow these busin…",2023-05-20,03:03:03,muriukimaggy,muriukimagyy,,27,16,,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,,2023-04-17,1,0,0,[],"['MissKreNative', 'Nedbank']",[],https://twitter.com/muriukimagyy/status/1659756595570515969,,en,Twitter Web App,True,False,,,,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'MissKreNative', 'name': 'Nosipho Radebe', 'id': 187075878, 'id_str': '187075878', 'indices': [3, 17]}, {'screen_name': 'Nedbank', 'name': 'Nedbank', 'id': 349804439, 'id_str': '349804439', 'indices': [19, 27]}], 'urls': []}",False,False,False
RT @Failedplans: @anoncobs @PrinceKaybee_SA @Nedbank @StandardBankZA They gave me a plate of nonsense when you even want to cancel you go t…,2023-05-20,03:01:24,muriukimaggy,muriukimagyy,,27,16,,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,,2023-04-17,1,0,0,[],"['Failedplans', 'anoncobs', 'PrinceKaybee_SA', 'Nedbank', 'StandardBankZA']",[],https://twitter.com/muriukimagyy/status/1659756179671719937,,en,Twitter Web App,True,False,,,,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'Failedplans', 'name': 'User_T', 'id': 926522599680684032, 'id_str': '926522599680684032', 'indices': [3, 15]}, {'screen_name': 'anoncobs', 'name': '🦋Noni 🦋khoza🦋', 'id': 993541526423789568, 'id_str': '993541526423789568', 'indices': [17, 26]}, {'screen_name': 'PrinceKaybee_SA', 'name': 'K A B I L L I O N', 'id': 884193900, 'id_str': '884193900', 'indices': [27, 43]}, {'screen_name': 'Nedbank', 'name': 'Nedbank', 'id': 349804439, 'id_str': '349804439', 'indices': [44, 52]}, {'screen_name': 'StandardBankZA', 'name': 'Standard Bank ZA', 'id': 56980888, 'id_str': '56980888', 'indices': [53, 68]}], 'urls': []}",False,False,False
RT @Mama_Bridgie: @Londeka1979 @capitec @StandardBankZA Girl Standard bank isn't ANY better.  Try Nedbank or even FNB. Standard bank app is…,2023-05-20,03:01:19,muriukimaggy,muriukimagyy,,27,16,,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,,2023-04-17,8,0,0,[],"['Mama_Bridgie', 'Londeka1979', 'capitec', 'StandardBankZA']",[],https://twitter.com/muriukimagyy/status/1659756157479550976,,en,Twitter Web App,True,False,,,,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'Mama_Bridgie', 'name': 'Black & Blessed ❤❤✌', 'id': 1508367192, 'id_str': '1508367192', 'indices': [3, 16]}, {'screen_name': 'Londeka1979', 'name': 'Londeka Khumalo.', 'id': 892326472739950593, 'id_str': '892326472739950593', 'indices': [18, 30]}, {'screen_name': 'capitec', 'name': 'nnana agnes', 'id': 2327120852, 'id_str': '2327120852', 'indices': [31, 39]}, {'screen_name': 'StandardBankZA', 'name': 'Standard Bank ZA', 'id': 56980888, 'id_str': '56980888', 'indices': [40, 55]}], 'urls': []}",False,False,False
"RT @Sammy8083: @Nedbank Nedbank
#TogetherBekeLeBeke",2023-05-20,02:57:31,muriukimaggy,muriukimagyy,,27,16,,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,,2023-04-17,4,0,0,['TogetherBekeLeBeke'],"['Sammy8083', 'Nedbank']",[],https://twitter.com/muriukimagyy/status/1659755202440753153,,en,Twitter Web App,True,False,,,,"{'hashtags': [{'text': 'TogetherBekeLeBeke', 'indices': [32, 51]}], 'symbols': [], 'user_mentions': [{'screen_name': 'Sammy8083', 'name': 'Sammy808', 'id': 1478383340071837712, 'id_str': '1478383340071837712', 'indices': [3, 13]}, {'screen_name': 'Nedbank', 'name': 'Nedbank', 'id': 349804439, 'id_str': '349804439', 'indices': [15, 23]}], 'urls': []}",False,False,False
"RT @Handyme81: @Nedbank Nedbank
#TogetherBekeLeBeke",2023-05-20,02:57:31,muriukimaggy,muriukimagyy,,27,16,,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,,2023-04-17,4,0,0,['TogetherBekeLeBeke'],"['Handyme81', 'Nedbank']",[],https://twitter.com/muriukimagyy/status/1659755199978774528,,en,Twitter Web App,True,False,,,,"{'hashtags': [{'text': 'TogetherBekeLeBeke', 'indices': [32, 51]}], 'symbols': [], 'user_mentions': [{'screen_name': 'Handyme81', 'name': 'Handyme8', 'id': 1478380378318684167, 'id_str': '1478380378318684167', 'indices': [3, 13]}, {'screen_name': 'Nedbank', 'name': 'Nedbank', 'id': 349804439, 'id_str': '349804439', 'indices': [15, 23]}], 'urls': []}",False,False,False
"RT @Ashbabe48789982: @Nedbank Nedbank
#TogetherBekeLeBeke",2023-05-20,02:57:28,muriukimaggy,muriukimagyy,,27,16,,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,,2023-04-17,3,0,0,['TogetherBekeLeBeke'],"['Ashbabe48789982', 'Nedbank']",[],https://twitter.com/muriukimagyy/status/1659755189899784193,,en,Twitter Web App,True,False,,,,"{'hashtags': [{'text': 'TogetherBekeLeBeke', 'indices': [38, 57]}], 'symbols': [], 'user_mentions': [{'screen_name': 'Ashbabe48789982', 'name': 'Ashbabe', 'id': 1478381820567863311, 'id_str': '1478381820567863311', 'indices': [3, 19]}, {'screen_name': 'Nedbank', 'name': 'Nedbank', 'id': 349804439, 'id_str': '349804439', 'indices': [21, 29]}], 'urls': []}",False,False,False
"RT @Sandy28052807: @Nedbank Nedbank
#TogetherBekeLeBeke",2023-05-20,02:57:27,muriukimaggy,muriukimagyy,,27,16,,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,,2023-04-17,2,0,0,['TogetherBekeLeBeke'],"['Sandy28052807', 'Nedbank']",[],https://twitter.com/muriukimagyy/status/1659755185667731457,,en,Twitter Web App,True,False,,,,"{'hashtags': [{'text': 'TogetherBekeLeBeke', 'indices': [36, 55]}], 'symbols': [], 'user_mentions': [{'screen_name': 'Sandy28052807', 'name': 'Sandy', 'id': 1468997804198711300, 'id_str': '1468997804198711300', 'indices': [3, 17]}, {'screen_name': 'Nedbank', 'name': 'Nedbank', 'id': 349804439, 'id_str': '349804439', 'indices': [19, 27]}], 'urls': []}",False,False,False
"RT @shameeg877: @Nedbank Nedbank
#TogetherBekeLeBeke",2023-05-20,02:57:25,muriukimaggy,muriukimagyy,,27,16,,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,,2023-04-17,3,0,0,['TogetherBekeLeBeke'],"['shameeg877', 'Nedbank']",[],https://twitter.com/muriukimagyy/status/1659755178206142464,,en,Twitter Web App,True,False,,,,"{'hashtags': [{'text': 'TogetherBekeLeBeke', 'indices': [33, 52]}], 'symbols': [], 'user_mentions': [{'screen_name': 'shameeg877', 'name': 'Shameeg87', 'id': 1477293416132272136, 'id_str': '1477293416132272136', 'indices': [3, 14]}, {'screen_name': 'Nedbank', 'name': 'Nedbank', 'id': 349804439, 'id_str': '349804439', 'indices': [16, 24]}], 'urls': []}",False,False,False
"RT @ShirleyTalane: @Nedbank Nedbank
#TogetherBekeLeBeke",2023-05-20,02:57:24,muriukimaggy,muriukimagyy,,27,16,,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,,2023-04-17,3,0,0,['TogetherBekeLeBeke'],"['ShirleyTalane', 'Nedbank']",[],https://twitter.com/muriukimagyy/status/1659755174057979904,,en,Twitter Web App,True,False,,,,"{'hashtags': [{'text': 'TogetherBekeLeBeke', 'indices': [36, 55]}], 'symbols': [], 'user_mentions': [{'screen_name': 'ShirleyTalane', 'name': 'Talane Shirley', 'id': 1573352650929831939, 'id_str': '1573352650929831939', 'indices': [3, 17]}, {'screen_name': 'Nedbank', 'name': 'Nedbank', 'id': 349804439, 'id_str': '349804439', 'indices': [19, 27]}], 'urls': []}",False,False,False
"RT @redwine5155: @Nedbank Nedbank
#TogetherBekeLeBeke",2023-05-20,02:57:24,muriukimaggy,muriukimagyy,,27,16,,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,,2023-04-17,4,0,0,['TogetherBekeLeBeke'],"['redwine5155', 'Nedbank']",[],https://twitter.com/muriukimagyy/status/1659755170866110466,,en,Twitter Web App,True,False,,,,"{'hashtags': [{'text': 'TogetherBekeLeBeke', 'indices': [34, 53]}], 'symbols': [], 'user_mentions': [{'screen_name': 'redwine5155', 'name': 'redwine5155', 'id': 1478097200051855364, 'id_str': '1478097200051855364', 'indices': [3, 15]}, {'screen_name': 'Nedbank', 'name': 'Nedbank', 'id': 349804439, 'id_str': '349804439', 'indices': [17, 25]}], 'urls': []}",False,False,False
"RT @YummyPeach4: @Nedbank Nedbank
#TogetherBekeLeBeke",2023-05-20,02:57:19,muriukimaggy,muriukimagyy,,27,16,,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,,2023-04-17,3,0,0,['TogetherBekeLeBeke'],"['YummyPeach4', 'Nedbank']",[],https://twitter.com/muriukimagyy/status/1659755149886103557,,en,Twitter Web App,True,False,,,,"{'hashtags': [{'text': 'TogetherBekeLeBeke', 'indices': [34, 53]}], 'symbols': [], 'user_mentions': [{'screen_name': 'YummyPeach4', 'name': 'YummyPeach4', 'id': 1497326976234926088, 'id_str': '1497326976234926088', 'indices': [3, 15]}, {'screen_name': 'Nedbank', 'name': 'Nedbank', 'id': 349804439, 'id_str': '349804439', 'indices': [17, 25]}], 'urls': []}",False,False,False
"RT @2legit2quitF: @Nedbank Nedbank
#TogetherBekeLeBeke",2023-05-20,02:57:17,muriukimaggy,muriukimagyy,,27,16,,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,,2023-04-17,3,0,0,['TogetherBekeLeBeke'],"['2legit2quitF', 'Nedbank']",[],https://twitter.com/muriukimagyy/status/1659755141577289728,,en,Twitter Web App,True,False,,,,"{'hashtags': [{'text': 'TogetherBekeLeBeke', 'indices': [35, 54]}], 'symbols': [], 'user_mentions': [{'screen_name': '2legit2quitF', 'name': '2legit2quit', 'id': 1558467068407812097, 'id_str': '1558467068407812097', 'indices': [3, 16]}, {'screen_name': 'Nedbank', 'name': 'Nedbank', 'id': 349804439, 'id_str': '349804439', 'indices': [18, 26]}], 'urls': []}",False,False,False
"RT @ThaboHope01: @CapitecBankSA From my capitec account to nedbank
Immediate payment",2023-05-20,02:57:11,mercy,mercywawa,,132,2,,http://pbs.twimg.com/profile_images/1515298273984139265/uThE97WY_normal.png,,2022-04-16,16,0,0,[],"['ThaboHope01', 'CapitecBankSA']",[],https://twitter.com/mercywawa/status/1659755117824843778,,en,Twitter Web App,True,False,,,,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'ThaboHope01', 'name': 'Thabo Hope', 'id': 2334249917, 'id_str': '2334249917', 'indices': [3, 15]}, {'screen_name': 'CapitecBankSA', 'name': 'Capitec', 'id': 133202523, 'id_str': '133202523', 'indices': [17, 31]}], 'urls': []}",False,False,False
"RT @Malandanane: @Nedbank #TogetherBekeLeBeke
Nedbank supports Kasi Business",2023-05-20,02:57:10,muriukimaggy,muriukimagyy,,27,16,,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,,2023-04-17,8,0,0,['TogetherBekeLeBeke'],"['Malandanane', 'Nedbank']",[],https://twitter.com/muriukimagyy/status/1659755115413229568,,en,Twitter Web App,True,False,,,,"{'hashtags': [{'text': 'TogetherBekeLeBeke', 'indices': [26, 45]}], 'symbols': [], 'user_mentions': [{'screen_name': 'Malandanane', 'name': 'Thando landanane', 'id': 393870609, 'id_str': '393870609', 'indices': [3, 15]}, {'screen_name': 'Nedbank', 'name': 'Nedbank', 'id': 349804439, 'id_str': '349804439', 'indices': [17, 25]}], 'urls': []}",False,False,False
"RT @Sandy28052807: @Nedbank Nedbank
#TogetherBekeLeBeke",2023-05-20,02:56:58,muriukimaggy,muriukimagyy,,27,16,,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,,2023-04-17,1,0,0,['TogetherBekeLeBeke'],"['Sandy28052807', 'Nedbank']",[],https://twitter.com/muriukimagyy/status/1659755063827374080,,en,Twitter Web App,True,False,,,,"{'hashtags': [{'text': 'TogetherBekeLeBeke', 'indices': [36, 55]}], 'symbols': [], 'user_mentions': [{'screen_name': 'Sandy28052807', 'name': 'Sandy', 'id': 1468997804198711300, 'id_str': '1468997804198711300', 'indices': [3, 17]}, {'screen_name': 'Nedbank', 'name': 'Nedbank', 'id': 349804439, 'id_str': '349804439', 'indices': [19, 27]}], 'urls': []}",False,False,False
"RT @Sammy8083: @Nedbank Nedbank
#TogetherBekeLeBeke",2023-05-20,02:56:57,muriukimaggy,muriukimagyy,,27,16,,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,,2023-04-17,1,0,0,['TogetherBekeLeBeke'],"['Sammy8083', 'Nedbank']",[],https://twitter.com/muriukimagyy/status/1659755057485627392,,en,Twitter Web App,True,False,,,,"{'hashtags': [{'text': 'TogetherBekeLeBeke', 'indices': [32, 51]}], 'symbols': [], 'user_mentions': [{'screen_name': 'Sammy8083', 'name': 'Sammy808', 'id': 1478383340071837712, 'id_str': '1478383340071837712', 'indices': [3, 13]}, {'screen_name': 'Nedbank', 'name': 'Nedbank', 'id': 349804439, 'id_str': '349804439', 'indices': [15, 23]}], 'urls': []}",False,False,False
"RT @LoverHuawei: @Nedbank Nedbank
#TogetherBekeLeBeke",2023-05-20,02:56:56,muriukimaggy,muriukimagyy,,27,16,,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,,2023-04-17,2,0,0,['TogetherBekeLeBeke'],"['LoverHuawei', 'Nedbank']",[],https://twitter.com/muriukimagyy/status/1659755053509476353,,en,Twitter Web App,True,False,,,,"{'hashtags': [{'text': 'TogetherBekeLeBeke', 'indices': [34, 53]}], 'symbols': [], 'user_mentions': [{'screen_name': 'LoverHuawei', 'name': 'Huawei_lover', 'id': 1478385863700668429, 'id_str': '1478385863700668429', 'indices': [3, 15]}, {'screen_name': 'Nedbank', 'name': 'Nedbank', 'id': 349804439, 'id_str': '349804439', 'indices': [17, 25]}], 'urls': []}",False,False,False
"RT @Handyme81: @Nedbank Nedbank
#TogetherBekeLeBeke",2023-05-20,02:56:53,muriukimaggy,muriukimagyy,,27,16,,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,,2023-04-17,3,0,0,['TogetherBekeLeBeke'],"['Handyme81', 'Nedbank']",[],https://twitter.com/muriukimagyy/status/1659755044235870209,,en,Twitter Web App,True,False,,,,"{'hashtags': [{'text': 'TogetherBekeLeBeke', 'indices': [32, 51]}], 'symbols': [], 'user_mentions': [{'screen_name': 'Handyme81', 'name': 'Handyme8', 'id': 1478380378318684167, 'id_str': '1478380378318684167', 'indices': [3, 13]}, {'screen_name': 'Nedbank', 'name': 'Nedbank', 'id': 349804439, 'id_str': '349804439', 'indices': [15, 23]}], 'urls': []}",False,False,False
"RT @Ashbabe48789982: @Nedbank Nedbank
#TogetherBekeLeBeke",2023-05-20,02:56:53,muriukimaggy,muriukimagyy,,27,16,,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,,2023-04-17,1,0,0,['TogetherBekeLeBeke'],"['Ashbabe48789982', 'Nedbank']",[],https://twitter.com/muriukimagyy/status/1659755040452509696,,en,Twitter Web App,True,False,,,,"{'hashtags': [{'text': 'TogetherBekeLeBeke', 'indices': [38, 57]}], 'symbols': [], 'user_mentions': [{'screen_name': 'Ashbabe48789982', 'name': 'Ashbabe', 'id': 1478381820567863311, 'id_str': '1478381820567863311', 'indices': [3, 19]}, {'screen_name': 'Nedbank', 'name': 'Nedbank', 'id': 349804439, 'id_str': '349804439', 'indices': [21, 29]}], 'urls': []}",False,False,False
"RT @Gloria7913: @Nedbank Nedbank
#TogetherBekeLeBeke",2023-05-20,02:56:50,muriukimaggy,muriukimagyy,,27,16,,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,,2023-04-17,3,0,0,['TogetherBekeLeBeke'],"['Gloria7913', 'Nedbank']",[],https://twitter.com/muriukimagyy/status/1659755028381310978,,en,Twitter Web App,True,False,,,,"{'hashtags': [{'text': 'TogetherBekeLeBeke', 'indices': [33, 52]}], 'symbols': [], 'user_mentions': [{'screen_name': 'Gloria7913', 'name': 'GloriaL', 'id': 1413487897274163202, 'id_str': '1413487897274163202', 'indices': [3, 14]}, {'screen_name': 'Nedbank', 'name': 'Nedbank', 'id': 349804439, 'id_str': '349804439', 'indices': [16, 24]}], 'urls': []}",False,False,False
"RT @redwine5155: @Nedbank Nedbank
#TogetherBekeLeBeke",2023-05-20,02:56:49,muriukimaggy,muriukimagyy,,27,16,,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,,2023-04-17,2,0,0,['TogetherBekeLeBeke'],"['redwine5155', 'Nedbank']",[],https://twitter.com/muriukimagyy/status/1659755025315291136,,en,Twitter Web App,True,False,,,,"{'hashtags': [{'text': 'TogetherBekeLeBeke', 'indices': [34, 53]}], 'symbols': [], 'user_mentions': [{'screen_name': 'redwine5155', 'name': 'redwine5155', 'id': 1478097200051855364, 'id_str': '1478097200051855364', 'indices': [3, 15]}, {'screen_name': 'Nedbank', 'name': 'Nedbank', 'id': 349804439, 'id_str': '349804439', 'indices': [17, 25]}], 'urls': []}",False,False,False
"RT @YummyPeach4: @Nedbank Nedbank
#TogetherBekeLeBeke",2023-05-20,02:56:46,muriukimaggy,muriukimagyy,,27,16,,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,,2023-04-17,4,0,0,['TogetherBekeLeBeke'],"['YummyPeach4', 'Nedbank']",[],https://twitter.com/muriukimagyy/status/1659755012157763584,,en,Twitter Web App,True,False,,,,"{'hashtags': [{'text': 'TogetherBekeLeBeke', 'indices': [34, 53]}], 'symbols': [], 'user_mentions': [{'screen_name': 'YummyPeach4', 'name': 'YummyPeach4', 'id': 1497326976234926088, 'id_str': '1497326976234926088', 'indices': [3, 15]}, {'screen_name': 'Nedbank', 'name': 'Nedbank', 'id': 349804439, 'id_str': '349804439', 'indices': [17, 25]}], 'urls': []}",False,False,False
